user_id,product_id,event,timestamp
123,594,view,2025-12-19 13:48:50.349524
123,23,cart,2026-05-08 13:48:50.349524
123,405,purchase,2026-05-22 13:48:50.349524
123,798,purchase,2026-05-06 13:48:50.349524
123,661,view,2026-02-24 13:48:50.349524
123,401,view,2025-12-19 13:48:50.349524
123,852,cart,2026-01-03 13:48:50.349524
123,275,purchase,2026-05-17 13:48:50.349524
124,903,view,2026-03-29 13:48:50.349524
124,473,cart,2026-04-28 13:48:50.349524
124,601,purchase,2026-02-06 13:48:50.349524
124,530,view,2026-03-12 13:48:50.349524
124,722,cart,2026-02-07 13:48:50.349524
124,619,cart,2026-02-14 13:48:50.349524
124,549,view,2026-02-18 13:48:50.349524
124,426,cart,2026-04-29 13:48:50.349524
124,8,view,2026-01-24 13:48:50.349524
124,631,cart,2026-03-28 13:48:50.349524
124,127,view,2026-02-20 13:48:50.349524
124,75,cart,2026-01-19 13:48:50.349524
124,264,view,2026-05-28 13:48:50.349524
124,628,view,2026-03-20 13:48:50.349524
124,379,purchase,2026-03-09 13:48:50.349524
124,785,purchase,2026-04-16 13:48:50.349524
124,462,view,2026-01-23 13:48:50.349524
124,611,cart,2026-03-28 13:48:50.349524
124,141,view,2026-02-21 13:48:50.349524
124,39,view,2026-03-02 13:48:50.349524
125,585,cart,2026-05-08 13:48:50.349524
125,873,purchase,2026-05-26 13:48:50.349524
125,549,view,2026-02-26 13:48:50.349524
125,736,view,2026-02-13 13:48:50.349524
125,125,view,2026-03-29 13:48:50.349524
125,768,purchase,2026-03-14 13:48:50.349524
125,598,view,2026-02-17 13:48:50.349524
125,468,purchase,2026-06-03 13:48:50.349524
125,14,view,2026-05-07 13:48:50.349524
125,962,cart,2026-03-12 13:48:50.349524
125,784,purchase,2026-03-15 13:48:50.349524
125,338,purchase,2026-02-27 13:48:50.349524
125,127,view,2026-05-25 13:48:50.349524
125,468,view,2026-05-07 13:48:50.349524
125,428,view,2026-04-14 13:48:50.349524
125,964,view,2026-01-21 13:48:50.349524
125,180,view,2026-02-19 13:48:50.349524
125,576,purchase,2026-01-06 13:48:50.349524
125,941,view,2026-02-25 13:48:50.349524
125,175,view,2026-02-13 13:48:50.349524
126,122,view,2026-03-21 13:48:50.349524
126,913,view,2026-04-01 13:48:50.349524
126,755,view,2025-12-25 13:48:50.349524
126,482,view,2025-12-24 13:48:50.349524
126,274,view,2025-12-24 13:48:50.349524
126,419,view,2026-02-22 13:48:50.349524
126,575,view,2026-01-07 13:48:50.349524
126,845,view,2025-12-21 13:48:50.349524
126,348,purchase,2026-05-30 13:48:50.349524
126,415,view,2026-05-16 13:48:50.349524
126,551,cart,2025-12-22 13:48:50.349524
126,396,view,2026-04-01 13:48:50.349524
126,524,view,2026-04-02 13:48:50.349524
126,298,purchase,2026-04-24 13:48:50.349524
126,97,view,2026-02-25 13:48:50.349524
126,513,view,2026-01-09 13:48:50.349524
126,309,view,2026-03-20 13:48:50.349524
126,815,cart,2026-04-29 13:48:50.349524
126,788,purchase,2025-12-09 13:48:50.349524
126,350,view,2025-12-20 13:48:50.349524
127,130,view,2026-01-02 13:48:50.349524
127,348,view,2026-02-23 13:48:50.349524
127,890,view,2026-05-22 13:48:50.349524
127,516,cart,2026-03-14 13:48:50.349524
127,456,view,2026-05-17 13:48:50.349524
127,311,view,2026-02-17 13:48:50.349524
127,184,view,2026-02-18 13:48:50.349524
127,286,view,2026-02-26 13:48:50.349524
127,362,view,2026-03-15 13:48:50.349524
127,182,view,2026-01-06 13:48:50.349524
127,942,cart,2026-04-14 13:48:50.349524
127,365,view,2026-01-05 13:48:50.349524
127,588,view,2026-03-02 13:48:50.349524
127,7,purchase,2025-12-29 13:48:50.349524
127,949,view,2026-02-11 13:48:50.349524
127,432,view,2026-05-09 13:48:50.349524
127,330,view,2025-12-09 13:48:50.349524
127,125,cart,2026-05-04 13:48:50.349524
127,144,cart,2026-05-23 13:48:50.349524
127,346,view,2026-01-08 13:48:50.349524
128,339,view,2025-12-30 13:48:50.349524
128,18,cart,2026-04-25 13:48:50.349524
128,319,cart,2026-04-05 13:48:50.349524
128,223,view,2026-03-21 13:48:50.349524
128,195,cart,2026-05-04 13:48:50.349524
128,785,purchase,2026-01-14 13:48:50.349524
128,86,view,2026-05-18 13:48:50.349524
128,665,cart,2026-01-31 13:48:50.349524
128,261,view,2026-05-22 13:48:50.349524
128,568,view,2026-01-27 13:48:50.349524
128,38,cart,2026-05-15 13:48:50.349524
128,512,view,2025-12-10 13:48:50.349524
128,750,purchase,2026-01-29 13:48:50.349524
128,131,view,2025-12-12 13:48:50.349524
128,139,view,2026-05-02 13:48:50.349524
128,496,view,2025-12-24 13:48:50.349524
128,504,cart,2026-05-23 13:48:50.349524
128,556,view,2026-05-25 13:48:50.349524
128,583,view,2026-05-16 13:48:50.349524
128,881,view,2026-01-19 13:48:50.349524
129,597,view,2026-02-02 13:48:50.349524
129,473,purchase,2026-03-18 13:48:50.349524
129,795,purchase,2026-03-09 13:48:50.349524
129,346,view,2026-02-16 13:48:50.349524
129,354,view,2026-05-14 13:48:50.349524
129,84,cart,2026-04-08 13:48:50.349524
129,391,view,2026-01-09 13:48:50.349524
129,840,view,2026-01-11 13:48:50.349524
129,213,view,2026-03-07 13:48:50.349524
129,829,view,2026-01-13 13:48:50.349524
129,610,purchase,2026-01-31 13:48:50.349524
129,988,view,2026-03-28 13:48:50.349524
129,585,cart,2026-01-13 13:48:50.349524
129,893,cart,2026-01-01 13:48:50.349524
129,473,cart,2026-04-09 13:48:50.349524
129,26,cart,2026-02-09 13:48:50.349524
129,744,cart,2026-05-11 13:48:50.349524
129,427,view,2026-01-01 13:48:50.349524
129,982,view,2026-05-14 13:48:50.349524
129,8,view,2026-05-02 13:48:50.349524
130,362,purchase,2026-01-27 13:48:50.349524
130,397,cart,2026-05-17 13:48:50.349524
130,895,cart,2026-06-04 13:48:50.349524
130,301,cart,2026-05-15 13:48:50.349524
130,193,purchase,2026-04-19 13:48:50.349524
130,248,view,2026-01-27 13:48:50.349524
130,453,view,2026-06-05 13:48:50.349524
130,348,view,2026-05-24 13:48:50.349524
130,790,view,2025-12-14 13:48:50.349524
130,641,view,2026-01-25 13:48:50.349524
130,739,view,2026-06-02 13:48:50.349524
130,456,cart,2026-02-03 13:48:50.349524
130,893,cart,2026-03-29 13:48:50.349524
130,597,cart,2026-05-26 13:48:50.349524
130,407,cart,2026-05-07 13:48:50.349524
130,395,view,2026-05-16 13:48:50.349524
130,736,view,2026-01-18 13:48:50.349524
130,587,cart,2026-03-19 13:48:50.349524
130,205,view,2025-12-21 13:48:50.349524
130,293,purchase,2025-12-10 13:48:50.349524
131,980,cart,2026-03-18 13:48:50.349524
131,535,view,2026-01-10 13:48:50.349524
131,362,view,2026-02-25 13:48:50.349524
131,79,view,2026-04-12 13:48:50.349524
131,944,view,2026-01-15 13:48:50.349524
131,543,view,2026-02-12 13:48:50.349524
131,887,view,2026-03-02 13:48:50.349524
131,42,cart,2026-04-10 13:48:50.349524
131,627,view,2026-02-02 13:48:50.349524
131,215,purchase,2025-12-25 13:48:50.349524
131,966,view,2026-05-10 13:48:50.349524
131,842,view,2026-01-22 13:48:50.349524
131,329,cart,2026-02-02 13:48:50.349524
131,426,view,2026-05-07 13:48:50.349524
131,436,purchase,2025-12-30 13:48:50.349524
131,4,view,2026-05-14 13:48:50.349524
131,169,purchase,2026-04-27 13:48:50.349524
131,735,view,2026-05-24 13:48:50.349524
131,612,view,2026-05-29 13:48:50.349524
131,672,cart,2026-05-06 13:48:50.349524
132,736,cart,2026-05-29 13:48:50.349524
132,36,purchase,2025-12-13 13:48:50.349524
132,388,purchase,2026-05-18 13:48:50.349524
132,256,cart,2026-05-30 13:48:50.349524
132,964,purchase,2026-01-26 13:48:50.349524
132,829,cart,2026-03-24 13:48:50.349524
132,242,view,2026-05-12 13:48:50.349524
132,857,cart,2026-05-22 13:48:50.349524
132,20,cart,2026-04-26 13:48:50.349524
132,994,view,2026-03-14 13:48:50.349524
132,945,cart,2026-04-27 13:48:50.349524
132,843,cart,2026-02-19 13:48:50.349524
132,649,view,2025-12-09 13:48:50.349524
132,423,cart,2026-03-03 13:48:50.349524
132,650,view,2026-05-19 13:48:50.349524
132,996,cart,2026-01-07 13:48:50.349524
132,857,view,2026-01-14 13:48:50.349524
132,256,view,2026-03-17 13:48:50.349524
132,327,view,2026-04-22 13:48:50.349524
132,582,view,2025-12-30 13:48:50.349524
133,566,cart,2026-04-17 13:48:50.349524
133,827,cart,2026-03-05 13:48:50.349524
133,449,purchase,2026-05-30 13:48:50.349524
133,336,view,2025-12-31 13:48:50.349524
133,367,purchase,2026-05-24 13:48:50.349524
133,79,view,2026-04-06 13:48:50.349524
133,639,purchase,2026-02-21 13:48:50.349524
133,165,purchase,2026-01-01 13:48:50.349524
133,568,view,2026-02-15 13:48:50.349524
133,370,view,2026-05-16 13:48:50.349524
133,184,view,2026-01-27 13:48:50.349524
133,270,view,2026-03-26 13:48:50.349524
133,291,view,2026-01-05 13:48:50.349524
133,265,view,2025-12-25 13:48:50.349524
133,817,view,2025-12-27 13:48:50.349524
133,72,purchase,2026-03-11 13:48:50.349524
133,469,view,2026-05-02 13:48:50.349524
133,299,cart,2026-03-18 13:48:50.349524
133,369,cart,2026-03-23 13:48:50.349524
133,268,view,2026-01-04 13:48:50.349524
134,630,view,2026-03-14 13:48:50.349524
134,747,view,2026-02-13 13:48:50.349524
134,682,view,2026-02-09 13:48:50.349524
134,541,view,2026-04-20 13:48:50.349524
134,214,view,2025-12-19 13:48:50.349524
134,513,view,2026-02-21 13:48:50.349524
134,297,view,2025-12-19 13:48:50.349524
134,390,purchase,2026-04-05 13:48:50.349524
134,941,view,2026-02-01 13:48:50.349524
134,707,cart,2026-03-17 13:48:50.349524
134,336,view,2026-04-23 13:48:50.349524
134,272,view,2025-12-29 13:48:50.349524
134,870,view,2025-12-25 13:48:50.349524
134,740,cart,2026-05-24 13:48:50.349524
134,667,view,2025-12-15 13:48:50.349524
134,308,cart,2025-12-20 13:48:50.349524
134,690,view,2026-05-24 13:48:50.349524
134,354,view,2026-01-01 13:48:50.349524
134,733,view,2025-12-30 13:48:50.349524
134,898,view,2026-03-08 13:48:50.349524
135,486,view,2025-12-09 13:48:50.349524
135,16,view,2026-06-04 13:48:50.349524
135,892,cart,2026-01-20 13:48:50.349524
135,669,view,2026-02-05 13:48:50.349524
135,124,cart,2026-01-10 13:48:50.349524
135,551,cart,2026-03-12 13:48:50.349524
135,20,cart,2026-05-26 13:48:50.349524
135,12,view,2026-01-22 13:48:50.349524
135,310,view,2026-02-20 13:48:50.349524
135,623,view,2026-02-18 13:48:50.349524
135,528,purchase,2026-01-03 13:48:50.349524
135,95,cart,2026-05-09 13:48:50.349524
135,505,purchase,2026-05-01 13:48:50.349524
135,742,purchase,2026-05-26 13:48:50.349524
135,156,view,2026-04-27 13:48:50.349524
135,796,view,2026-01-11 13:48:50.349524
135,553,purchase,2025-12-16 13:48:50.349524
135,642,cart,2025-12-17 13:48:50.349524
135,693,cart,2026-03-20 13:48:50.349524
135,712,view,2026-01-16 13:48:50.349524
136,446,view,2026-02-19 13:48:50.349524
136,408,cart,2026-02-21 13:48:50.349524
136,97,cart,2026-05-21 13:48:50.349524
136,497,view,2026-03-06 13:48:50.349524
136,186,cart,2026-04-02 13:48:50.349524
136,404,view,2026-02-12 13:48:50.349524
136,417,view,2026-02-20 13:48:50.349524
136,804,view,2026-05-27 13:48:50.349524
136,128,purchase,2026-02-15 13:48:50.349524
136,293,view,2026-05-24 13:48:50.349524
136,151,view,2026-02-18 13:48:50.349524
136,360,view,2026-05-04 13:48:50.349524
136,242,view,2026-05-20 13:48:50.349524
136,53,view,2026-05-26 13:48:50.349524
136,237,view,2026-05-14 13:48:50.349524
136,950,purchase,2026-04-03 13:48:50.349524
136,371,view,2026-05-16 13:48:50.349524
136,378,cart,2026-05-10 13:48:50.349524
136,622,cart,2026-01-30 13:48:50.349524
136,238,view,2026-05-12 13:48:50.349524
137,395,view,2026-05-06 13:48:50.349524
137,511,view,2026-06-05 13:48:50.349524
137,694,purchase,2026-03-30 13:48:50.349524
137,258,cart,2026-01-18 13:48:50.349524
137,135,view,2026-04-08 13:48:50.349524
137,288,cart,2026-02-15 13:48:50.349524
137,114,cart,2026-05-10 13:48:50.349524
137,964,cart,2026-03-21 13:48:50.349524
137,436,view,2026-05-16 13:48:50.349524
137,98,purchase,2026-01-24 13:48:50.349524
137,917,cart,2026-03-01 13:48:50.349524
137,815,cart,2026-01-04 13:48:50.349524
137,433,view,2026-05-18 13:48:50.349524
137,835,cart,2026-06-02 13:48:50.349524
137,227,view,2025-12-17 13:48:50.349524
137,108,view,2025-12-31 13:48:50.349524
137,542,cart,2026-02-04 13:48:50.349524
137,478,view,2026-02-24 13:48:50.349524
137,579,view,2026-02-05 13:48:50.349524
137,952,view,2026-03-25 13:48:50.349524
138,264,cart,2026-02-17 13:48:50.349524
138,925,view,2026-04-15 13:48:50.349524
138,441,view,2026-04-19 13:48:50.349524
138,220,view,2025-12-29 13:48:50.349524
138,672,cart,2026-02-07 13:48:50.349524
138,639,view,2026-01-30 13:48:50.349524
138,914,view,2026-01-23 13:48:50.349524
138,687,view,2026-03-26 13:48:50.349524
138,68,purchase,2026-03-11 13:48:50.349524
138,276,view,2026-01-11 13:48:50.349524
138,724,purchase,2026-03-12 13:48:50.349524
138,722,view,2026-05-13 13:48:50.349524
138,643,view,2026-02-19 13:48:50.349524
138,864,cart,2026-02-26 13:48:50.349524
138,255,cart,2026-04-14 13:48:50.349524
138,294,view,2026-02-21 13:48:50.349524
138,62,purchase,2026-02-18 13:48:50.349524
138,656,view,2026-05-30 13:48:50.349524
138,688,cart,2026-05-18 13:48:50.349524
138,33,view,2026-04-20 13:48:50.349524
139,389,view,2026-05-12 13:48:50.349524
139,742,purchase,2026-05-18 13:48:50.349524
139,669,cart,2026-03-31 13:48:50.349524
139,692,cart,2026-01-04 13:48:50.349524
139,283,view,2026-05-20 13:48:50.349524
139,94,purchase,2026-05-29 13:48:50.349524
139,312,cart,2026-03-28 13:48:50.349524
139,244,view,2026-01-21 13:48:50.349524
139,615,purchase,2026-03-23 13:48:50.349524
139,327,purchase,2026-03-31 13:48:50.349524
139,696,cart,2026-02-15 13:48:50.349524
139,924,cart,2026-01-08 13:48:50.349524
139,363,purchase,2026-01-09 13:48:50.349524
139,560,purchase,2026-01-12 13:48:50.349524
139,327,view,2026-04-23 13:48:50.349524
139,416,view,2026-04-09 13:48:50.349524
139,620,view,2025-12-07 13:48:50.349524
139,728,purchase,2026-02-21 13:48:50.349524
139,48,view,2026-01-12 13:48:50.349524
139,450,view,2026-02-10 13:48:50.349524
140,171,cart,2026-04-23 13:48:50.349524
140,221,view,2026-02-17 13:48:50.349524
140,780,view,2026-01-23 13:48:50.349524
140,19,view,2026-01-22 13:48:50.349524
140,875,purchase,2026-03-29 13:48:50.349524
140,797,view,2026-02-21 13:48:50.349524
140,774,view,2026-01-02 13:48:50.349524
140,801,view,2026-04-10 13:48:50.349524
140,856,cart,2026-01-13 13:48:50.349524
140,470,view,2026-05-02 13:48:50.349524
140,868,view,2026-02-04 13:48:50.349524
140,943,view,2026-02-28 13:48:50.349524
140,276,cart,2026-05-21 13:48:50.349524
140,50,cart,2026-02-23 13:48:50.349524
140,242,view,2026-05-11 13:48:50.349524
140,815,purchase,2026-05-21 13:48:50.349524
140,612,view,2026-01-12 13:48:50.349524
140,939,purchase,2026-04-02 13:48:50.349524
140,834,cart,2026-05-14 13:48:50.349524
140,171,purchase,2026-04-18 13:48:50.349524
141,623,cart,2026-01-14 13:48:50.349524
141,713,view,2026-02-10 13:48:50.349524
141,729,cart,2025-12-12 13:48:50.349524
141,727,view,2026-01-26 13:48:50.349524
141,418,view,2026-02-04 13:48:50.349524
141,174,purchase,2026-04-23 13:48:50.349524
141,130,view,2026-03-06 13:48:50.349524
141,497,cart,2026-05-01 13:48:50.349524
141,862,cart,2026-04-04 13:48:50.349524
141,908,view,2026-03-05 13:48:50.349524
141,366,view,2026-04-24 13:48:50.349524
141,905,view,2026-04-16 13:48:50.349524
141,91,view,2026-01-10 13:48:50.349524
141,280,view,2026-03-01 13:48:50.349524
141,994,view,2026-03-29 13:48:50.349524
141,442,view,2026-03-29 13:48:50.349524
141,546,view,2026-04-29 13:48:50.349524
141,1,view,2026-04-19 13:48:50.349524
141,760,view,2026-03-15 13:48:50.349524
141,370,view,2026-01-18 13:48:50.349524
142,281,view,2026-05-13 13:48:50.349524
142,721,view,2026-02-26 13:48:50.349524
142,679,purchase,2025-12-08 13:48:50.349524
142,262,cart,2026-02-26 13:48:50.349524
142,199,cart,2026-05-15 13:48:50.349524
142,108,view,2026-01-16 13:48:50.349524
142,565,view,2026-03-08 13:48:50.349524
142,937,view,2026-03-06 13:48:50.349524
142,276,view,2026-03-03 13:48:50.349524
142,525,cart,2026-03-10 13:48:50.349524
142,527,view,2026-03-17 13:48:50.349524
142,242,purchase,2026-05-13 13:48:50.349524
142,325,view,2025-12-28 13:48:50.349524
142,389,view,2026-06-03 13:48:50.349524
142,836,view,2026-05-10 13:48:50.349524
142,678,cart,2025-12-21 13:48:50.349524
142,852,view,2026-05-19 13:48:50.349524
142,499,cart,2026-03-13 13:48:50.349524
142,512,view,2026-02-13 13:48:50.349524
142,451,cart,2026-05-21 13:48:50.349524
143,233,view,2026-01-25 13:48:50.349524
143,7,view,2026-03-16 13:48:50.349524
143,485,view,2026-04-23 13:48:50.349524
143,868,view,2026-03-23 13:48:50.349524
143,422,view,2026-04-30 13:48:50.349524
143,450,purchase,2025-12-25 13:48:50.349524
143,281,view,2026-03-31 13:48:50.349524
143,243,view,2026-04-11 13:48:50.349524
143,416,view,2025-12-20 13:48:50.349524
143,74,view,2026-01-09 13:48:50.349524
143,357,view,2026-05-18 13:48:50.349524
143,167,view,2026-04-24 13:48:50.349524
143,265,purchase,2026-03-31 13:48:50.349524
143,659,cart,2026-03-09 13:48:50.349524
143,340,view,2026-05-04 13:48:50.349524
143,266,cart,2026-04-04 13:48:50.349524
143,581,view,2026-05-30 13:48:50.349524
143,832,purchase,2026-02-09 13:48:50.349524
143,79,view,2026-01-25 13:48:50.349524
143,183,view,2026-05-03 13:48:50.349524
144,640,view,2026-01-13 13:48:50.349524
144,503,purchase,2026-05-30 13:48:50.349524
144,548,view,2026-04-01 13:48:50.349524
144,186,cart,2026-05-14 13:48:50.349524
144,134,purchase,2025-12-28 13:48:50.349524
144,820,purchase,2026-01-07 13:48:50.349524
144,398,purchase,2026-02-16 13:48:50.349524
144,349,cart,2026-04-29 13:48:50.349524
144,259,view,2026-02-02 13:48:50.349524
144,441,view,2026-03-22 13:48:50.349524
144,370,view,2026-04-02 13:48:50.349524
144,576,view,2025-12-31 13:48:50.349524
144,119,view,2026-01-11 13:48:50.349524
144,589,view,2025-12-25 13:48:50.349524
144,355,cart,2026-05-12 13:48:50.349524
144,58,purchase,2026-05-10 13:48:50.349524
144,450,cart,2026-03-08 13:48:50.349524
144,868,view,2026-03-01 13:48:50.349524
144,554,cart,2025-12-17 13:48:50.349524
144,842,view,2026-04-03 13:48:50.349524
145,978,cart,2026-06-03 13:48:50.349524
145,377,purchase,2026-04-23 13:48:50.349524
145,841,view,2026-01-11 13:48:50.349524
145,101,view,2026-01-13 13:48:50.349524
145,290,purchase,2026-05-23 13:48:50.349524
145,233,purchase,2026-05-05 13:48:50.349524
145,827,view,2026-05-28 13:48:50.349524
145,633,view,2026-02-05 13:48:50.349524
145,605,cart,2026-05-10 13:48:50.349524
145,581,view,2026-04-06 13:48:50.349524
145,592,purchase,2026-02-28 13:48:50.349524
145,675,cart,2025-12-15 13:48:50.349524
145,802,view,2026-03-11 13:48:50.349524
145,822,view,2025-12-24 13:48:50.349524
145,356,view,2026-02-28 13:48:50.349524
145,73,cart,2026-05-08 13:48:50.349524
145,234,view,2025-12-16 13:48:50.349524
145,886,cart,2026-05-24 13:48:50.349524
145,396,view,2026-05-26 13:48:50.349524
145,404,view,2026-01-09 13:48:50.349524
146,590,cart,2026-04-16 13:48:50.349524
146,922,cart,2025-12-20 13:48:50.349524
146,282,view,2026-04-25 13:48:50.349524
146,762,cart,2026-05-18 13:48:50.349524
146,706,cart,2026-05-21 13:48:50.349524
146,228,view,2026-03-20 13:48:50.349524
146,337,purchase,2026-05-15 13:48:50.349524
146,109,cart,2026-02-25 13:48:50.349524
146,484,cart,2026-02-14 13:48:50.349524
146,301,view,2026-02-05 13:48:50.349524
146,439,view,2026-03-27 13:48:50.349524
146,602,cart,2026-03-22 13:48:50.349524
146,93,purchase,2026-02-09 13:48:50.349524
146,982,cart,2026-03-17 13:48:50.349524
146,325,purchase,2026-02-05 13:48:50.349524
146,825,cart,2026-01-03 13:48:50.349524
146,803,view,2026-01-22 13:48:50.349524
146,543,view,2026-03-07 13:48:50.349524
146,633,view,2026-05-07 13:48:50.349524
146,298,view,2026-04-21 13:48:50.349524
147,977,cart,2026-05-04 13:48:50.349524
147,569,view,2026-03-19 13:48:50.349524
147,487,cart,2026-02-07 13:48:50.349524
147,448,view,2026-02-10 13:48:50.349524
147,110,view,2026-04-25 13:48:50.349524
147,234,view,2026-01-29 13:48:50.349524
147,817,view,2026-04-29 13:48:50.349524
147,945,view,2026-04-20 13:48:50.349524
147,506,view,2025-12-26 13:48:50.349524
147,905,cart,2026-01-24 13:48:50.349524
147,662,purchase,2026-01-10 13:48:50.349524
147,892,view,2026-02-01 13:48:50.349524
147,858,view,2026-05-28 13:48:50.349524
147,514,view,2026-04-11 13:48:50.349524
147,94,purchase,2026-06-05 13:48:50.349524
147,395,view,2026-06-01 13:48:50.349524
147,388,purchase,2026-04-19 13:48:50.349524
147,191,view,2026-02-20 13:48:50.349524
147,18,view,2026-02-12 13:48:50.349524
147,46,view,2026-03-12 13:48:50.349524
148,708,view,2026-01-12 13:48:50.349524
148,999,view,2026-03-25 13:48:50.349524
148,262,cart,2025-12-17 13:48:50.349524
148,463,cart,2026-02-02 13:48:50.349524
148,347,view,2026-05-07 13:48:50.349524
148,779,view,2026-01-19 13:48:50.349524
148,191,cart,2026-04-21 13:48:50.349524
148,887,view,2026-03-28 13:48:50.349524
148,346,view,2026-01-20 13:48:50.349524
148,473,view,2025-12-14 13:48:50.349524
148,220,view,2026-02-24 13:48:50.349524
148,908,view,2026-04-19 13:48:50.349524
148,835,cart,2026-04-26 13:48:50.349524
148,511,purchase,2026-03-16 13:48:50.349524
148,996,cart,2026-04-29 13:48:50.349524
148,468,view,2026-04-20 13:48:50.349524
148,88,cart,2026-05-01 13:48:50.349524
148,285,cart,2025-12-08 13:48:50.349524
148,844,view,2026-03-20 13:48:50.349524
148,76,cart,2026-04-23 13:48:50.349524
149,544,view,2026-02-17 13:48:50.349524
149,804,view,2026-03-27 13:48:50.349524
149,247,view,2026-01-25 13:48:50.349524
149,880,view,2025-12-30 13:48:50.349524
149,880,view,2026-03-09 13:48:50.349524
149,551,cart,2026-05-26 13:48:50.349524
149,499,purchase,2026-03-16 13:48:50.349524
149,44,view,2026-04-17 13:48:50.349524
149,228,view,2026-01-21 13:48:50.349524
149,287,cart,2026-02-06 13:48:50.349524
149,755,view,2026-05-18 13:48:50.349524
149,63,purchase,2026-04-26 13:48:50.349524
149,58,view,2026-03-13 13:48:50.349524
149,617,view,2025-12-14 13:48:50.349524
149,924,view,2026-01-14 13:48:50.349524
149,351,view,2025-12-19 13:48:50.349524
149,199,purchase,2025-12-11 13:48:50.349524
149,773,cart,2026-03-16 13:48:50.349524
149,697,view,2026-05-19 13:48:50.349524
149,340,view,2026-05-28 13:48:50.349524
150,55,purchase,2026-04-13 13:48:50.349524
150,789,view,2026-05-05 13:48:50.349524
150,484,view,2026-03-01 13:48:50.349524
150,210,cart,2026-03-20 13:48:50.349524
150,532,view,2026-04-27 13:48:50.349524
150,767,view,2026-04-07 13:48:50.349524
150,264,purchase,2026-01-24 13:48:50.349524
150,890,purchase,2026-01-28 13:48:50.349524
150,525,view,2026-03-17 13:48:50.349524
150,875,view,2026-02-12 13:48:50.349524
150,180,purchase,2025-12-19 13:48:50.349524
150,180,view,2026-03-10 13:48:50.349524
150,162,cart,2026-05-18 13:48:50.349524
150,855,view,2026-04-20 13:48:50.349524
150,219,cart,2026-06-04 13:48:50.349524
150,326,view,2026-01-24 13:48:50.349524
150,448,purchase,2025-12-09 13:48:50.349524
150,878,view,2026-03-22 13:48:50.349524
150,887,cart,2026-05-30 13:48:50.349524
150,312,view,2026-04-10 13:48:50.349524
151,682,view,2026-04-11 13:48:50.349524
151,400,cart,2026-01-20 13:48:50.349524
151,170,view,2026-01-20 13:48:50.349524
151,654,cart,2026-04-16 13:48:50.349524
151,833,purchase,2025-12-20 13:48:50.349524
151,632,view,2026-04-19 13:48:50.349524
151,481,cart,2026-02-09 13:48:50.349524
151,777,purchase,2026-02-04 13:48:50.349524
151,921,cart,2026-05-14 13:48:50.349524
151,625,cart,2026-02-02 13:48:50.349524
151,681,view,2026-05-12 13:48:50.349524
151,908,purchase,2026-02-24 13:48:50.349524
151,630,purchase,2026-02-11 13:48:50.349524
151,863,view,2026-03-02 13:48:50.349524
151,687,cart,2026-02-05 13:48:50.349524
151,795,view,2026-04-13 13:48:50.349524
151,14,cart,2026-02-23 13:48:50.349524
151,226,view,2025-12-17 13:48:50.349524
151,585,view,2026-01-06 13:48:50.349524
151,54,cart,2026-02-08 13:48:50.349524
152,650,cart,2026-04-01 13:48:50.349524
152,876,view,2026-05-06 13:48:50.349524
152,411,cart,2026-02-09 13:48:50.349524
152,331,view,2026-02-11 13:48:50.349524
152,588,view,2026-05-24 13:48:50.349524
152,375,view,2026-06-02 13:48:50.349524
152,44,view,2026-05-05 13:48:50.349524
152,592,purchase,2026-04-27 13:48:50.349524
152,427,view,2026-03-27 13:48:50.349524
152,518,view,2026-01-01 13:48:50.349524
152,687,view,2026-04-22 13:48:50.349524
152,252,cart,2026-06-02 13:48:50.349524
152,472,view,2025-12-17 13:48:50.349524
152,617,view,2026-01-21 13:48:50.349524
152,45,cart,2026-03-31 13:48:50.349524
152,801,cart,2026-02-10 13:48:50.349524
152,549,cart,2026-01-01 13:48:50.349524
152,859,view,2026-01-05 13:48:50.349524
152,558,purchase,2026-03-31 13:48:50.349524
152,998,view,2026-04-21 13:48:50.349524
153,455,cart,2026-05-06 13:48:50.349524
153,849,view,2025-12-07 13:48:50.349524
153,282,purchase,2026-05-22 13:48:50.349524
153,989,view,2026-05-17 13:48:50.349524
153,379,cart,2026-05-05 13:48:50.349524
153,336,view,2026-05-12 13:48:50.349524
153,821,purchase,2026-04-21 13:48:50.349524
153,782,view,2026-01-28 13:48:50.349524
153,783,view,2026-03-12 13:48:50.349524
153,657,view,2026-05-22 13:48:50.349524
153,900,cart,2025-12-26 13:48:50.349524
153,772,cart,2025-12-27 13:48:50.349524
153,278,purchase,2025-12-15 13:48:50.349524
153,368,view,2026-05-20 13:48:50.349524
153,946,view,2026-06-05 13:48:50.349524
153,958,view,2026-01-02 13:48:50.349524
153,167,cart,2026-05-26 13:48:50.349524
153,455,purchase,2025-12-26 13:48:50.349524
153,808,purchase,2026-05-03 13:48:50.349524
153,508,view,2026-06-03 13:48:50.349524
154,360,view,2026-04-05 13:48:50.349524
154,91,purchase,2026-04-05 13:48:50.349524
154,848,cart,2026-05-16 13:48:50.349524
154,35,cart,2026-05-17 13:48:50.349524
154,622,view,2026-03-07 13:48:50.349524
154,903,view,2026-04-04 13:48:50.349524
154,729,view,2026-02-17 13:48:50.349524
154,828,view,2025-12-26 13:48:50.349524
154,504,view,2026-01-02 13:48:50.349524
154,634,view,2026-01-06 13:48:50.349524
154,855,purchase,2026-05-04 13:48:50.349524
